commit_sha,sha,filename,previous_filename,last_modified,status,additions,deletions,changes,patch,content_url,blob_url
8a875a034c69b940914d83ea03d3f1299b4d094b,aa3067986c5e261cd56aae0d8dcd83365b0459b8,regexp.go,,"Fri, 13 Feb 2015 19:22:55 GMT",modified,1,5,6,"@@ -150,11 +150,7 @@ func (r *routeRegexp) Match(req *http.Request, match *RouteMatch) bool {
 }
 
 // url builds a URL part using the given values.
-func (r *routeRegexp) url(pairs ...string) (string, error) {
-	values, err := mapFromPairs(pairs...)
-	if err != nil {
-		return """", err
-	}
+func (r *routeRegexp) url(values map[string]string) (string, error) {
 	urlValues := make([]interface{}, len(r.varsN))
 	for k, v := range r.varsN {
 		value, ok := values[v]",https://api.github.com/repos/gorilla/mux/contents/regexp.go?ref=8a875a034c69b940914d83ea03d3f1299b4d094b,https://github.com/gorilla/mux/blob/8a875a034c69b940914d83ea03d3f1299b4d094b/regexp.go
8a875a034c69b940914d83ea03d3f1299b4d094b,d4f014688526a6ce58b89a31f15b00ab5ca2d85c,route.go,,"Fri, 13 Feb 2015 19:22:55 GMT",modified,52,5,57,"@@ -31,6 +31,8 @@ type Route struct {
 	name string
 	// Error resulted from building a route.
 	err error
+
+	buildVarsFunc BuildVarsFunc
 }
 
 // Match matches the route against the request.
@@ -360,6 +362,19 @@ func (r *Route) Schemes(schemes ...string) *Route {
 	return r.addMatcher(schemeMatcher(schemes))
 }
 
+// BuildVarsFunc --------------------------------------------------------------
+
+// BuildVarsFunc is the function signature used by custom build variable
+// functions (which can modify route variables before a route's URL is built).
+type BuildVarsFunc func(map[string]string) map[string]string
+
+// BuildVarsFunc adds a custom function to be used to modify build variables
+// before a route's URL is built.
+func (r *Route) BuildVarsFunc(f BuildVarsFunc) *Route {
+	r.buildVarsFunc = f
+	return r
+}
+
 // Subrouter ------------------------------------------------------------------
 
 // Subrouter creates a subrouter for the route.
@@ -422,17 +437,20 @@ func (r *Route) URL(pairs ...string) (*url.URL, error) {
 	if r.regexp == nil {
 		return nil, errors.New(""mux: route doesn't have a host or path"")
 	}
+	values, err := r.prepareVars(pairs...)
+	if err != nil {
+		return nil, err
+	}
 	var scheme, host, path string
-	var err error
 	if r.regexp.host != nil {
 		// Set a default scheme.
 		scheme = ""http""
-		if host, err = r.regexp.host.url(pairs...); err != nil {
+		if host, err = r.regexp.host.url(values); err != nil {
 			return nil, err
 		}
 	}
 	if r.regexp.path != nil {
-		if path, err = r.regexp.path.url(pairs...); err != nil {
+		if path, err = r.regexp.path.url(values); err != nil {
 			return nil, err
 		}
 	}
@@ -453,7 +471,11 @@ func (r *Route) URLHost(pairs ...string) (*url.URL, error) {
 	if r.regexp == nil || r.regexp.host == nil {
 		return nil, errors.New(""mux: route doesn't have a host"")
 	}
-	host, err := r.regexp.host.url(pairs...)
+	values, err := r.prepareVars(pairs...)
+	if err != nil {
+		return nil, err
+	}
+	host, err := r.regexp.host.url(values)
 	if err != nil {
 		return nil, err
 	}
@@ -473,7 +495,11 @@ func (r *Route) URLPath(pairs ...string) (*url.URL, error) {
 	if r.regexp == nil || r.regexp.path == nil {
 		return nil, errors.New(""mux: route doesn't have a path"")
 	}
-	path, err := r.regexp.path.url(pairs...)
+	values, err := r.prepareVars(pairs...)
+	if err != nil {
+		return nil, err
+	}
+	path, err := r.regexp.path.url(values)
 	if err != nil {
 		return nil, err
 	}
@@ -482,6 +508,26 @@ func (r *Route) URLPath(pairs ...string) (*url.URL, error) {
 	}, nil
 }
 
+// prepareVars converts the route variable pairs into a map. If the route has a
+// BuildVarsFunc, it is invoked.
+func (r *Route) prepareVars(pairs ...string) (map[string]string, error) {
+	m, err := mapFromPairs(pairs...)
+	if err != nil {
+		return nil, err
+	}
+	return r.buildVars(m), nil
+}
+
+func (r *Route) buildVars(m map[string]string) map[string]string {
+	if r.parent != nil {
+		m = r.parent.buildVars(m)
+	}
+	if r.buildVarsFunc != nil {
+		m = r.buildVarsFunc(m)
+	}
+	return m
+}
+
 // ----------------------------------------------------------------------------
 // parentRoute
 // ----------------------------------------------------------------------------
@@ -490,6 +536,7 @@ func (r *Route) URLPath(pairs ...string) (*url.URL, error) {
 type parentRoute interface {
 	getNamedRoutes() map[string]*Route
 	getRegexpGroup() *routeRegexpGroup
+	buildVars(map[string]string) map[string]string
 }
 
 // getNamedRoutes returns the map where named routes are registered.",https://api.github.com/repos/gorilla/mux/contents/route.go?ref=8a875a034c69b940914d83ea03d3f1299b4d094b,https://github.com/gorilla/mux/blob/8a875a034c69b940914d83ea03d3f1299b4d094b/route.go
e444e69cbd2e2e3e0749a2f3c717cec491552bbf,a6305483d5ae5c4b15b0919fda72986eb2d064ca,regexp.go,,"Fri, 26 Sep 2014 15:38:14 GMT",modified,13,11,24,"@@ -35,12 +35,13 @@ func newRouteRegexp(tpl string, matchHost, matchPrefix, matchQuery, strictSlash
 	defaultPattern := ""[^/]+""
 	if matchQuery {
 		defaultPattern = ""[^?&]+""
-		matchPrefix, strictSlash = true, false
+		matchPrefix = true
 	} else if matchHost {
 		defaultPattern = ""[^.]+""
-		matchPrefix, strictSlash = false, false
+		matchPrefix = false
 	}
-	if matchPrefix {
+	// Only match strict slash if not matching
+	if matchPrefix || matchHost || matchQuery {
 		strictSlash = false
 	}
 	// Set a flag for strictSlash.
@@ -262,13 +263,14 @@ func (v *routeRegexpGroup) setMatch(req *http.Request, m *RouteMatch, r *Route)
 
 // getHost tries its best to return the request host.
 func getHost(r *http.Request) string {
-	if !r.URL.IsAbs() {
-		host := r.Host
-		// Slice off any port information.
-		if i := strings.Index(host, "":""); i != -1 {
-			host = host[:i]
-		}
-		return host
+	if r.URL.IsAbs() {
+		return r.URL.Host
+	}
+	host := r.Host
+	// Slice off any port information.
+	if i := strings.Index(host, "":""); i != -1 {
+		host = host[:i]
 	}
-	return r.URL.Host
+	return host
+
 }",https://api.github.com/repos/gorilla/mux/contents/regexp.go?ref=e444e69cbd2e2e3e0749a2f3c717cec491552bbf,https://github.com/gorilla/mux/blob/e444e69cbd2e2e3e0749a2f3c717cec491552bbf/regexp.go
d7e46398189abd89d18d874e3c53b42d492002b8,a6305483d5ae5c4b15b0919fda72986eb2d064ca,regexp.go,,"Fri, 26 Sep 2014 05:20:46 GMT",modified,4,3,7,"@@ -35,12 +35,13 @@ func newRouteRegexp(tpl string, matchHost, matchPrefix, matchQuery, strictSlash
 	defaultPattern := ""[^/]+""
 	if matchQuery {
 		defaultPattern = ""[^?&]+""
-		matchPrefix, strictSlash = true, false
+		matchPrefix = true
 	} else if matchHost {
 		defaultPattern = ""[^.]+""
-		matchPrefix, strictSlash = false, false
+		matchPrefix = false
 	}
-	if matchPrefix {
+	// Only match strict slash if not matching
+	if matchPrefix || matchHost || matchQuery {
 		strictSlash = false
 	}
 	// Set a flag for strictSlash.",https://api.github.com/repos/gorilla/mux/contents/regexp.go?ref=d7e46398189abd89d18d874e3c53b42d492002b8,https://github.com/gorilla/mux/blob/d7e46398189abd89d18d874e3c53b42d492002b8/regexp.go
8df3a80fb8cd2b280d3b0b7d809ad80c1d0be236,35c8177f7a13c3612a39e9e366be924dd446c44a,regexp.go,,"Fri, 26 Sep 2014 05:20:12 GMT",modified,9,8,17,"@@ -262,13 +262,14 @@ func (v *routeRegexpGroup) setMatch(req *http.Request, m *RouteMatch, r *Route)
 
 // getHost tries its best to return the request host.
 func getHost(r *http.Request) string {
-	if !r.URL.IsAbs() {
-		host := r.Host
-		// Slice off any port information.
-		if i := strings.Index(host, "":""); i != -1 {
-			host = host[:i]
-		}
-		return host
+	if r.URL.IsAbs() {
+		return r.URL.Host
+	}
+	host := r.Host
+	// Slice off any port information.
+	if i := strings.Index(host, "":""); i != -1 {
+		host = host[:i]
 	}
-	return r.URL.Host
+	return host
+
 }",https://api.github.com/repos/gorilla/mux/contents/regexp.go?ref=8df3a80fb8cd2b280d3b0b7d809ad80c1d0be236,https://github.com/gorilla/mux/blob/8df3a80fb8cd2b280d3b0b7d809ad80c1d0be236/regexp.go
4b8fbc56f3b2400a7c7ea3dba9b3539787c486b6,c310e66bc7c3f1f6b4b33e9263ea2d8336de26d5,route.go,,"Mon, 11 Aug 2014 14:46:53 GMT",modified,0,1,1,"@@ -326,7 +326,6 @@ func (r *Route) PathPrefix(tpl string) *Route {
 // - {name} matches anything until the next slash.
 //
 // - {name:pattern} matches the given regexp pattern.
-
 func (r *Route) Queries(pairs ...string) *Route {
 	length := len(pairs)
 	if length%2 != 0 {",https://api.github.com/repos/gorilla/mux/contents/route.go?ref=4b8fbc56f3b2400a7c7ea3dba9b3539787c486b6,https://github.com/gorilla/mux/blob/4b8fbc56f3b2400a7c7ea3dba9b3539787c486b6/route.go
8f1a419c38688087a65a29395ac483f7b113c745,c310e66bc7c3f1f6b4b33e9263ea2d8336de26d5,route.go,,"Mon, 11 Aug 2014 14:45:39 GMT",modified,0,1,1,"@@ -326,7 +326,6 @@ func (r *Route) PathPrefix(tpl string) *Route {
 // - {name} matches anything until the next slash.
 //
 // - {name:pattern} matches the given regexp pattern.
-
 func (r *Route) Queries(pairs ...string) *Route {
 	length := len(pairs)
 	if length%2 != 0 {",https://api.github.com/repos/gorilla/mux/contents/route.go?ref=8f1a419c38688087a65a29395ac483f7b113c745,https://github.com/gorilla/mux/blob/8f1a419c38688087a65a29395ac483f7b113c745/route.go
14cafe28513321476c73967a5a4f3454b6129c46,1f7c190c0f972df39a84f078b5f7a15fbe3af569,old_test.go,,"Tue, 24 Jun 2014 18:46:26 GMT",modified,0,1,1,"@@ -490,7 +490,6 @@ func TestPathMatcher(t *testing.T) {
 	}
 }
 
-
 func TestSchemeMatcher(t *testing.T) {
 	for _, v := range schemeMatcherTests {
 		request, _ := http.NewRequest(""GET"", v.url, nil)",https://api.github.com/repos/gorilla/mux/contents/old_test.go?ref=14cafe28513321476c73967a5a4f3454b6129c46,https://github.com/gorilla/mux/blob/14cafe28513321476c73967a5a4f3454b6129c46/old_test.go
3351f602a5ba82692d059fad533e58702e0cb5ce,1f7c190c0f972df39a84f078b5f7a15fbe3af569,old_test.go,,"Tue, 24 Jun 2014 18:40:51 GMT",modified,0,1,1,"@@ -490,7 +490,6 @@ func TestPathMatcher(t *testing.T) {
 	}
 }
 
-
 func TestSchemeMatcher(t *testing.T) {
 	for _, v := range schemeMatcherTests {
 		request, _ := http.NewRequest(""GET"", v.url, nil)",https://api.github.com/repos/gorilla/mux/contents/old_test.go?ref=3351f602a5ba82692d059fad533e58702e0cb5ce,https://github.com/gorilla/mux/blob/3351f602a5ba82692d059fad533e58702e0cb5ce/old_test.go
854d482e26505d59549690719cbc009f04042c2e,5b5f8e7db5dc1eb85c5fec53dfccf73b6b68c839,mux.go,,"Wed, 04 Jun 2014 21:12:38 GMT",modified,3,3,6,"@@ -87,10 +87,10 @@ func (r *Router) ServeHTTP(w http.ResponseWriter, req *http.Request) {
 		setCurrentRoute(req, match.Route)
 	}
 	if handler == nil {
-		if r.NotFoundHandler == nil {
-			r.NotFoundHandler = http.NotFoundHandler()
-		}
 		handler = r.NotFoundHandler
+		if handler == nil {
+			handler = http.NotFoundHandler()
+		}
 	}
 	if !r.KeepContext {
 		defer context.Clear(req)",https://api.github.com/repos/gorilla/mux/contents/mux.go?ref=854d482e26505d59549690719cbc009f04042c2e,https://github.com/gorilla/mux/blob/854d482e26505d59549690719cbc009f04042c2e/mux.go
0ef595e787efa95d68151570ead5c85dc2e05f91,e455bce8fdfeec4dde99edc02ec9ee59110fe5f6,mux_test.go,,"Tue, 27 May 2014 23:41:47 GMT",modified,9,0,9,"@@ -462,6 +462,15 @@ func TestQueries(t *testing.T) {
 			path:        """",
 			shouldMatch: true,
 		},
+		{
+			title:       ""Queries route, match with a query string out of order"",
+			route:       new(Route).Host(""www.example.com"").Path(""/api"").Queries(""foo"", ""bar"", ""baz"", ""ding""),
+			request:     newRequest(""GET"", ""http://www.example.com/api?baz=ding&foo=bar""),
+			vars:        map[string]string{},
+			host:        """",
+			path:        """",
+			shouldMatch: true,
+		},
 		{
 			title:       ""Queries route, bad query"",
 			route:       new(Route).Queries(""foo"", ""bar"", ""baz"", ""ding""),",https://api.github.com/repos/gorilla/mux/contents/mux_test.go?ref=0ef595e787efa95d68151570ead5c85dc2e05f91,https://github.com/gorilla/mux/blob/0ef595e787efa95d68151570ead5c85dc2e05f91/mux_test.go
0ef595e787efa95d68151570ead5c85dc2e05f91,ef1db8ff98ab4a4915faed0dabfb7311502ba80c,regexp.go,,"Tue, 27 May 2014 23:41:47 GMT",modified,11,10,21,"@@ -34,7 +34,7 @@ func newRouteRegexp(tpl string, matchHost, matchPrefix, matchQuery, strictSlash
 	// Now let's parse it.
 	defaultPattern := ""[^/]+""
 	if matchQuery {
-		defaultPattern = ""[^?]+""
+		defaultPattern = ""[^?&]+""
 		matchPrefix, strictSlash = true, false
 	} else if matchHost {
 		defaultPattern = ""[^.]+""
@@ -51,9 +51,9 @@ func newRouteRegexp(tpl string, matchHost, matchPrefix, matchQuery, strictSlash
 	}
 	varsN := make([]string, len(idxs)/2)
 	varsR := make([]*regexp.Regexp, len(idxs)/2)
-	pattern := bytes.NewBufferString(""^"")
-	if matchQuery {
-		pattern = bytes.NewBufferString("""")
+	pattern := bytes.NewBufferString("""")
+	if !matchQuery {
+		pattern.WriteByte('^')
 	}
 	reverse := bytes.NewBufferString("""")
 	var end int
@@ -209,9 +209,9 @@ func braceIndices(s string) ([]int, error) {
 
 // routeRegexpGroup groups the route matchers that carry variables.
 type routeRegexpGroup struct {
-	host  *routeRegexp
-	path  *routeRegexp
-	query *routeRegexp
+	host    *routeRegexp
+	path    *routeRegexp
+	queries []*routeRegexp
 }
 
 // setMatch extracts the variables from the URL once a route matches.
@@ -249,10 +249,11 @@ func (v *routeRegexpGroup) setMatch(req *http.Request, m *RouteMatch, r *Route)
 		}
 	}
 	// Store query string variables.
-	if v.query != nil {
-		queryVars := v.query.regexp.FindStringSubmatch(req.URL.RawQuery)
+	rawQuery := req.URL.RawQuery
+	for _, q := range v.queries {
+		queryVars := q.regexp.FindStringSubmatch(rawQuery)
 		if queryVars != nil {
-			for k, v := range v.query.varsN {
+			for k, v := range q.varsN {
 				m.Vars[v] = queryVars[k+1]
 			}
 		}",https://api.github.com/repos/gorilla/mux/contents/regexp.go?ref=0ef595e787efa95d68151570ead5c85dc2e05f91,https://github.com/gorilla/mux/blob/0ef595e787efa95d68151570ead5c85dc2e05f91/regexp.go
0ef595e787efa95d68151570ead5c85dc2e05f91,4fb85f714ec49b6ed062c772737a9a242afd7bab,route.go,,"Tue, 27 May 2014 23:41:47 GMT",modified,12,24,36,"@@ -5,7 +5,6 @@
 package mux
 
 import (
-	""bytes""
 	""errors""
 	""fmt""
 	""net/http""
@@ -153,17 +152,17 @@ func (r *Route) addRegexpMatcher(tpl string, matchHost, matchPrefix, matchQuery
 	if err != nil {
 		return err
 	}
+	for _, q := range r.regexp.queries {
+		if err = uniqueVars(rr.varsN, q.varsN); err != nil {
+			return err
+		}
+	}
 	if matchHost {
 		if r.regexp.path != nil {
 			if err = uniqueVars(rr.varsN, r.regexp.path.varsN); err != nil {
 				return err
 			}
 		}
-		if r.regexp.query != nil {
-			if err = uniqueVars(rr.varsN, r.regexp.query.varsN); err != nil {
-				return err
-			}
-		}
 		r.regexp.host = rr
 	} else {
 		if r.regexp.host != nil {
@@ -172,18 +171,8 @@ func (r *Route) addRegexpMatcher(tpl string, matchHost, matchPrefix, matchQuery
 			}
 		}
 		if matchQuery {
-			if r.regexp.path != nil {
-				if err = uniqueVars(rr.varsN, r.regexp.path.varsN); err != nil {
-					return err
-				}
-			}
-			r.regexp.query = rr
+			r.regexp.queries = append(r.regexp.queries, rr)
 		} else {
-			if r.regexp.query != nil {
-				if err = uniqueVars(rr.varsN, r.regexp.query.varsN); err != nil {
-					return err
-				}
-			}
 			r.regexp.path = rr
 		}
 	}
@@ -345,12 +334,11 @@ func (r *Route) Queries(pairs ...string) *Route {
 			""mux: number of parameters must be multiple of 2, got %v"", pairs)
 		return nil
 	}
-	var buf bytes.Buffer
 	for i := 0; i < length; i += 2 {
-		buf.WriteString(fmt.Sprintf(""%s=%s&"", pairs[i], pairs[i+1]))
+		if r.err = r.addRegexpMatcher(pairs[i]+""=""+pairs[i+1], false, true, true); r.err != nil {
+			return r
+		}
 	}
-	tpl := strings.TrimRight(buf.String(), ""&"")
-	r.err = r.addRegexpMatcher(tpl, false, true, true)
 
 	return r
 }
@@ -527,9 +515,9 @@ func (r *Route) getRegexpGroup() *routeRegexpGroup {
 		} else {
 			// Copy.
 			r.regexp = &routeRegexpGroup{
-				host:  regexp.host,
-				path:  regexp.path,
-				query: regexp.query,
+				host:    regexp.host,
+				path:    regexp.path,
+				queries: regexp.queries,
 			}
 		}
 	}",https://api.github.com/repos/gorilla/mux/contents/route.go?ref=0ef595e787efa95d68151570ead5c85dc2e05f91,https://github.com/gorilla/mux/blob/0ef595e787efa95d68151570ead5c85dc2e05f91/route.go
451fd8b7796015afbe01cfe9168e4c51e8b40013,ef1db8ff98ab4a4915faed0dabfb7311502ba80c,regexp.go,,"Tue, 27 May 2014 23:37:30 GMT",modified,6,8,14,"@@ -249,14 +249,12 @@ func (v *routeRegexpGroup) setMatch(req *http.Request, m *RouteMatch, r *Route)
 		}
 	}
 	// Store query string variables.
-	if v.queries != nil && len(v.queries) > 0 {
-		rawQuery := req.URL.RawQuery
-		for _, q := range v.queries {
-			queryVars := q.regexp.FindStringSubmatch(rawQuery)
-			if queryVars != nil {
-				for k, v := range q.varsN {
-					m.Vars[v] = queryVars[k+1]
-				}
+	rawQuery := req.URL.RawQuery
+	for _, q := range v.queries {
+		queryVars := q.regexp.FindStringSubmatch(rawQuery)
+		if queryVars != nil {
+			for k, v := range q.varsN {
+				m.Vars[v] = queryVars[k+1]
 			}
 		}
 	}",https://api.github.com/repos/gorilla/mux/contents/regexp.go?ref=451fd8b7796015afbe01cfe9168e4c51e8b40013,https://github.com/gorilla/mux/blob/451fd8b7796015afbe01cfe9168e4c51e8b40013/regexp.go
451fd8b7796015afbe01cfe9168e4c51e8b40013,4fb85f714ec49b6ed062c772737a9a242afd7bab,route.go,,"Tue, 27 May 2014 23:37:30 GMT",modified,3,5,8,"@@ -152,11 +152,9 @@ func (r *Route) addRegexpMatcher(tpl string, matchHost, matchPrefix, matchQuery
 	if err != nil {
 		return err
 	}
-	if r.regexp.queries != nil {
-		for _, q := range r.regexp.queries {
-			if err = uniqueVars(rr.varsN, q.varsN); err != nil {
-				return err
-			}
+	for _, q := range r.regexp.queries {
+		if err = uniqueVars(rr.varsN, q.varsN); err != nil {
+			return err
 		}
 	}
 	if matchHost {",https://api.github.com/repos/gorilla/mux/contents/route.go?ref=451fd8b7796015afbe01cfe9168e4c51e8b40013,https://github.com/gorilla/mux/blob/451fd8b7796015afbe01cfe9168e4c51e8b40013/route.go
3505396fb555c93ffac5e511eb8addb3bc4a9397,c70fe60ef8fda6a0231f621bc203aece4b2159d4,route.go,,"Tue, 27 May 2014 18:36:15 GMT",modified,2,7,9,"@@ -173,12 +173,7 @@ func (r *Route) addRegexpMatcher(tpl string, matchHost, matchPrefix, matchQuery
 			}
 		}
 		if matchQuery {
-			if r.regexp.queries == nil {
-				r.regexp.queries = make([]*routeRegexp, 1)
-				r.regexp.queries[0] = rr
-			} else {
-				r.regexp.queries = append(r.regexp.queries, rr)
-			}
+			r.regexp.queries = append(r.regexp.queries, rr)
 		} else {
 			r.regexp.path = rr
 		}
@@ -342,7 +337,7 @@ func (r *Route) Queries(pairs ...string) *Route {
 		return nil
 	}
 	for i := 0; i < length; i += 2 {
-		if r.err = r.addRegexpMatcher(fmt.Sprintf(""%s=%s"", pairs[i], pairs[i+1]), false, true, true); r.err != nil {
+		if r.err = r.addRegexpMatcher(pairs[i]+""=""+pairs[i+1], false, true, true); r.err != nil {
 			return r
 		}
 	}",https://api.github.com/repos/gorilla/mux/contents/route.go?ref=3505396fb555c93ffac5e511eb8addb3bc4a9397,https://github.com/gorilla/mux/blob/3505396fb555c93ffac5e511eb8addb3bc4a9397/route.go
69237eaae593124b64a499c92be50a5ce17db2e6,e455bce8fdfeec4dde99edc02ec9ee59110fe5f6,mux_test.go,,"Tue, 27 May 2014 16:34:08 GMT",modified,9,0,9,"@@ -462,6 +462,15 @@ func TestQueries(t *testing.T) {
 			path:        """",
 			shouldMatch: true,
 		},
+		{
+			title:       ""Queries route, match with a query string out of order"",
+			route:       new(Route).Host(""www.example.com"").Path(""/api"").Queries(""foo"", ""bar"", ""baz"", ""ding""),
+			request:     newRequest(""GET"", ""http://www.example.com/api?baz=ding&foo=bar""),
+			vars:        map[string]string{},
+			host:        """",
+			path:        """",
+			shouldMatch: true,
+		},
 		{
 			title:       ""Queries route, bad query"",
 			route:       new(Route).Queries(""foo"", ""bar"", ""baz"", ""ding""),",https://api.github.com/repos/gorilla/mux/contents/mux_test.go?ref=69237eaae593124b64a499c92be50a5ce17db2e6,https://github.com/gorilla/mux/blob/69237eaae593124b64a499c92be50a5ce17db2e6/mux_test.go
69237eaae593124b64a499c92be50a5ce17db2e6,19a358b2ac7df60b730345bb014f00841aa32f2b,regexp.go,,"Tue, 27 May 2014 16:34:08 GMT",modified,15,12,27,"@@ -34,7 +34,7 @@ func newRouteRegexp(tpl string, matchHost, matchPrefix, matchQuery, strictSlash
 	// Now let's parse it.
 	defaultPattern := ""[^/]+""
 	if matchQuery {
-		defaultPattern = ""[^?]+""
+		defaultPattern = ""[^?&]+""
 		matchPrefix, strictSlash = true, false
 	} else if matchHost {
 		defaultPattern = ""[^.]+""
@@ -51,9 +51,9 @@ func newRouteRegexp(tpl string, matchHost, matchPrefix, matchQuery, strictSlash
 	}
 	varsN := make([]string, len(idxs)/2)
 	varsR := make([]*regexp.Regexp, len(idxs)/2)
-	pattern := bytes.NewBufferString(""^"")
-	if matchQuery {
-		pattern = bytes.NewBufferString("""")
+	pattern := bytes.NewBufferString("""")
+	if !matchQuery {
+		pattern.WriteByte('^')
 	}
 	reverse := bytes.NewBufferString("""")
 	var end int
@@ -209,9 +209,9 @@ func braceIndices(s string) ([]int, error) {
 
 // routeRegexpGroup groups the route matchers that carry variables.
 type routeRegexpGroup struct {
-	host  *routeRegexp
-	path  *routeRegexp
-	query *routeRegexp
+	host    *routeRegexp
+	path    *routeRegexp
+	queries []*routeRegexp
 }
 
 // setMatch extracts the variables from the URL once a route matches.
@@ -249,11 +249,14 @@ func (v *routeRegexpGroup) setMatch(req *http.Request, m *RouteMatch, r *Route)
 		}
 	}
 	// Store query string variables.
-	if v.query != nil {
-		queryVars := v.query.regexp.FindStringSubmatch(req.URL.RawQuery)
-		if queryVars != nil {
-			for k, v := range v.query.varsN {
-				m.Vars[v] = queryVars[k+1]
+	if v.queries != nil && len(v.queries) > 0 {
+		rawQuery := req.URL.RawQuery
+		for _, q := range v.queries {
+			queryVars := q.regexp.FindStringSubmatch(rawQuery)
+			if queryVars != nil {
+				for k, v := range q.varsN {
+					m.Vars[v] = queryVars[k+1]
+				}
 			}
 		}
 	}",https://api.github.com/repos/gorilla/mux/contents/regexp.go?ref=69237eaae593124b64a499c92be50a5ce17db2e6,https://github.com/gorilla/mux/blob/69237eaae593124b64a499c92be50a5ce17db2e6/regexp.go
69237eaae593124b64a499c92be50a5ce17db2e6,1ac20659d142c27381f7060b6fe2ca54f484335b,route.go,,"Tue, 27 May 2014 16:34:08 GMT",modified,18,23,41,"@@ -5,7 +5,6 @@
 package mux
 
 import (
-	""bytes""
 	""errors""
 	""fmt""
 	""net/http""
@@ -153,14 +152,16 @@ func (r *Route) addRegexpMatcher(tpl string, matchHost, matchPrefix, matchQuery
 	if err != nil {
 		return err
 	}
-	if matchHost {
-		if r.regexp.path != nil {
-			if err = uniqueVars(rr.varsN, r.regexp.path.varsN); err != nil {
+	if r.regexp.queries != nil {
+		for _, q := range r.regexp.queries {
+			if err = uniqueVars(rr.varsN, q.varsN); err != nil {
 				return err
 			}
 		}
-		if r.regexp.query != nil {
-			if err = uniqueVars(rr.varsN, r.regexp.query.varsN); err != nil {
+	}
+	if matchHost {
+		if r.regexp.path != nil {
+			if err = uniqueVars(rr.varsN, r.regexp.path.varsN); err != nil {
 				return err
 			}
 		}
@@ -172,18 +173,13 @@ func (r *Route) addRegexpMatcher(tpl string, matchHost, matchPrefix, matchQuery
 			}
 		}
 		if matchQuery {
-			if r.regexp.path != nil {
-				if err = uniqueVars(rr.varsN, r.regexp.path.varsN); err != nil {
-					return err
-				}
+			if r.regexp.queries == nil {
+				r.regexp.queries = make([]*routeRegexp, 1)
+				r.regexp.queries[0] = rr
+			} else {
+				r.regexp.queries = append(r.regexp.queries, rr)
 			}
-			r.regexp.query = rr
 		} else {
-			if r.regexp.query != nil {
-				if err = uniqueVars(rr.varsN, r.regexp.query.varsN); err != nil {
-					return err
-				}
-			}
 			r.regexp.path = rr
 		}
 	}
@@ -345,12 +341,11 @@ func (r *Route) Queries(pairs ...string) *Route {
 			""mux: number of parameters must be multiple of 2, got %v"", pairs)
 		return nil
 	}
-	var buf bytes.Buffer
 	for i := 0; i < length; i += 2 {
-		buf.WriteString(fmt.Sprintf(""%s=%s&"", pairs[i], pairs[i+1]))
+		if r.err = r.addRegexpMatcher(fmt.Sprintf(""%s=%s"", pairs[i], pairs[i+1]), false, true, true); r.err != nil {
+			return r
+		}
 	}
-	tpl := strings.TrimRight(buf.String(), ""&"")
-	r.err = r.addRegexpMatcher(tpl, false, true, true)
 
 	return r
 }
@@ -527,9 +522,9 @@ func (r *Route) getRegexpGroup() *routeRegexpGroup {
 		} else {
 			// Copy.
 			r.regexp = &routeRegexpGroup{
-				host:  regexp.host,
-				path:  regexp.path,
-				query: regexp.query,
+				host:    regexp.host,
+				path:    regexp.path,
+				queries: regexp.queries,
 			}
 		}
 	}",https://api.github.com/repos/gorilla/mux/contents/route.go?ref=69237eaae593124b64a499c92be50a5ce17db2e6,https://github.com/gorilla/mux/blob/69237eaae593124b64a499c92be50a5ce17db2e6/route.go
