sha,message,url,html_url,comments_url,tree_sha,tree_url,stats_additions,stats_deletions,stats_total,author_id,committer_id,create_date,commit_date
ad8790881febb89da2b487073a57e079fa4aaa6f,"[docs] Fix doc.go (#333)

Addresses https://github.com/gorilla/mux/pull/294#discussion_r162309666",https://api.github.com/repos/gorilla/mux/commits/ad8790881febb89da2b487073a57e079fa4aaa6f,https://github.com/gorilla/mux/commit/ad8790881febb89da2b487073a57e079fa4aaa6f,https://api.github.com/repos/gorilla/mux/commits/ad8790881febb89da2b487073a57e079fa4aaa6f/comments,ebf1522f88b8fb8901d718374efabc19fa9ee3b8,https://api.github.com/repos/gorilla/mux/git/trees/ebf1522f88b8fb8901d718374efabc19fa9ee3b8,1,2,3,18544,19864447,2018-01-18 17:53:57+00:00,2018-01-18 17:53:57+00:00
69dae3b874ba34bcaa563d5e5b1680334bfd9b73,[docs] Add testing example (#331),https://api.github.com/repos/gorilla/mux/commits/69dae3b874ba34bcaa563d5e5b1680334bfd9b73,https://github.com/gorilla/mux/commit/69dae3b874ba34bcaa563d5e5b1680334bfd9b73,https://api.github.com/repos/gorilla/mux/commits/69dae3b874ba34bcaa563d5e5b1680334bfd9b73/comments,32409b1e55a9cf49c6f3084dd6635824435885d7,https://api.github.com/repos/gorilla/mux/git/trees/32409b1e55a9cf49c6f3084dd6635824435885d7,129,4,133,18544,58618,2018-01-17 07:16:36+00:00,2018-01-17 07:16:36+00:00
63c5c2f1f01d8151addc1b09edc9f39a8a217993,[docs] Fix Middleware docs typos (#332),https://api.github.com/repos/gorilla/mux/commits/63c5c2f1f01d8151addc1b09edc9f39a8a217993,https://github.com/gorilla/mux/commit/63c5c2f1f01d8151addc1b09edc9f39a8a217993,https://api.github.com/repos/gorilla/mux/commits/63c5c2f1f01d8151addc1b09edc9f39a8a217993/comments,bec8c7a2febb743333bffc6ed22cac8b1d758b0e,https://api.github.com/repos/gorilla/mux/git/trees/bec8c7a2febb743333bffc6ed22cac8b1d758b0e,4,4,8,18544,58618,2018-01-17 07:16:06+00:00,2018-01-17 07:16:06+00:00
85e6bfff1ae85ae9c2db46ea91ce093c0abca066,Update doc.go: r.AddMiddleware(...) -> r.Use(...),https://api.github.com/repos/gorilla/mux/commits/85e6bfff1ae85ae9c2db46ea91ce093c0abca066,https://github.com/gorilla/mux/commit/85e6bfff1ae85ae9c2db46ea91ce093c0abca066,https://api.github.com/repos/gorilla/mux/commits/85e6bfff1ae85ae9c2db46ea91ce093c0abca066/comments,c9f3718fa4d4697e6444fe1252f3ae303449d0d9,https://api.github.com/repos/gorilla/mux/git/trees/c9f3718fa4d4697e6444fe1252f3ae303449d0d9,1,1,2,58618,19864447,2018-01-17 01:18:53+00:00,2018-01-17 01:18:53+00:00
0b74e3d0fe68bbe7c66e693df167074f7f527e86,Make shutdown docs compilable (#330),https://api.github.com/repos/gorilla/mux/commits/0b74e3d0fe68bbe7c66e693df167074f7f527e86,https://github.com/gorilla/mux/commit/0b74e3d0fe68bbe7c66e693df167074f7f527e86,https://api.github.com/repos/gorilla/mux/commits/0b74e3d0fe68bbe7c66e693df167074f7f527e86/comments,25b8f5707250b0cd073b3278b30987b178ada141,https://api.github.com/repos/gorilla/mux/git/trees/25b8f5707250b0cd073b3278b30987b178ada141,5,4,9,12158241,58618,2018-01-16 22:43:47+00:00,2018-01-16 22:43:47+00:00
53c1911da2b537f792e7cafcb446b05ffe33b996,"[feat] Add middleware support as discussed in #293 (#294)

* mux.Router now has a `Use` method that allows you to add middleware to request processing.",https://api.github.com/repos/gorilla/mux/commits/53c1911da2b537f792e7cafcb446b05ffe33b996,https://github.com/gorilla/mux/commit/53c1911da2b537f792e7cafcb446b05ffe33b996,https://api.github.com/repos/gorilla/mux/commits/53c1911da2b537f792e7cafcb446b05ffe33b996/comments,dbdd5d3b998270c290f8240685263597c7ff17a2,https://api.github.com/repos/gorilla/mux/git/trees/dbdd5d3b998270c290f8240685263597c7ff17a2,519,0,519,969721,18544,2018-01-16 17:23:47+00:00,2018-01-16 17:23:47+00:00
5bbbb5b2b5729b132181cc7f4aa3b3c973e9a0ed,[docs] Add graceful shutdown example (#329),https://api.github.com/repos/gorilla/mux/commits/5bbbb5b2b5729b132181cc7f4aa3b3c973e9a0ed,https://github.com/gorilla/mux/commit/5bbbb5b2b5729b132181cc7f4aa3b3c973e9a0ed,https://api.github.com/repos/gorilla/mux/commits/5bbbb5b2b5729b132181cc7f4aa3b3c973e9a0ed/comments,22ce05ac63034ba03274cdea181dad3543a73079,https://api.github.com/repos/gorilla/mux/git/trees/22ce05ac63034ba03274cdea181dad3543a73079,96,32,128,18544,19864447,2018-01-07 15:57:08+00:00,2018-01-07 15:57:08+00:00
512169e5d707b96d6306216743bb7884a2b3a3c9,"refactor routeRegexp, particularily newRouteRegexp. (#328)

The existing options matchPrefix, matchHost, and matchQueries are
mutually exclusive so there's no point in having a separate boolean
argument for each one. It's clearer if there's a single type variable.

strictSlash and useEncodedPath were also being passed as naked bools so
I've wrapped these in a struct called routeRegexpOptions for more clarity
at the call site.",https://api.github.com/repos/gorilla/mux/commits/512169e5d707b96d6306216743bb7884a2b3a3c9,https://github.com/gorilla/mux/commit/512169e5d707b96d6306216743bb7884a2b3a3c9,https://api.github.com/repos/gorilla/mux/commits/512169e5d707b96d6306216743bb7884a2b3a3c9/comments,f63edbc5db518acc651042de53b076114955e063,https://api.github.com/repos/gorilla/mux/git/trees/f63edbc5db518acc651042de53b076114955e063,54,45,99,58618,19864447,2018-01-05 18:40:59+00:00,2018-01-05 18:40:59+00:00
5ab525f4fb1678e197ae59401e9050fa0b6cb5fd,"Public test API to set URL params (#322)

* Add a function to set url params for test

* [docs] add justification for SetURLVars and description of alternative approach to setting url vars.
* rename SetURLParams to SetURLVars as this is more descriptive.
* rename testing to testing_helpers as this is more descriptive.

* [docs] add stipulation to SetURLVars that it should only be used for testing purposes",https://api.github.com/repos/gorilla/mux/commits/5ab525f4fb1678e197ae59401e9050fa0b6cb5fd,https://github.com/gorilla/mux/commit/5ab525f4fb1678e197ae59401e9050fa0b6cb5fd,https://api.github.com/repos/gorilla/mux/commits/5ab525f4fb1678e197ae59401e9050fa0b6cb5fd/comments,e8c1e715aeb78abb4cf4e901a996151d5fd44f7c,https://api.github.com/repos/gorilla/mux/git/trees/e8c1e715aeb78abb4cf4e901a996151d5fd44f7c,18,0,18,6913634,58618,2017-12-08 16:08:15+00:00,2017-12-08 16:08:15+00:00
7904d2e42e7ebbdb4a6eb3e57eb201b11df25c57,"[docs] Add example usage for Route.HeadersRegexp (#320)

* Add example usage for Route.HeadersRegexp

* Improve example_route_test.go style",https://api.github.com/repos/gorilla/mux/commits/7904d2e42e7ebbdb4a6eb3e57eb201b11df25c57,https://github.com/gorilla/mux/commit/7904d2e42e7ebbdb4a6eb3e57eb201b11df25c57,https://api.github.com/repos/gorilla/mux/commits/7904d2e42e7ebbdb4a6eb3e57eb201b11df25c57/comments,6d55e4d1f4cd09c47aa611fa5484f9871c50a92a,https://api.github.com/repos/gorilla/mux/git/trees/6d55e4d1f4cd09c47aa611fa5484f9871c50a92a,53,1,54,8432061,58618,2017-12-04 16:11:14+00:00,2017-12-04 16:11:14+00:00
c572efe4294d5a0e354e01f2ddaa8b1f0c3cb3dd,"[docs] Note StrictSlash re-direct behaviour #308 (#321)

* [docs] Note StrictSlash re-direct behaviour #308

* StrictSlash enabled routes return a 301 to the client
* As per the HTTP standards, non-idempotent methods, such as POST or PUT, will be followed with a GET by the client
* Users should use middleware if they wish to change this behaviour to return a HTTP 308.

* Update description of StrictSlash",https://api.github.com/repos/gorilla/mux/commits/c572efe4294d5a0e354e01f2ddaa8b1f0c3cb3dd,https://github.com/gorilla/mux/commit/c572efe4294d5a0e354e01f2ddaa8b1f0c3cb3dd,https://api.github.com/repos/gorilla/mux/commits/c572efe4294d5a0e354e01f2ddaa8b1f0c3cb3dd/comments,14bff498a9ca3e3b3332b16faab8b198f5191852,https://api.github.com/repos/gorilla/mux/git/trees/14bff498a9ca3e3b3332b16faab8b198f5191852,6,1,7,18544,58618,2017-12-02 20:38:52+00:00,2017-12-02 20:38:52+00:00
65ec7248c53f499f6b480655e019e0b9d7a6ce11,Create ISSUE_TEMPLATE.md (#318),https://api.github.com/repos/gorilla/mux/commits/65ec7248c53f499f6b480655e019e0b9d7a6ce11,https://github.com/gorilla/mux/commit/65ec7248c53f499f6b480655e019e0b9d7a6ce11,https://api.github.com/repos/gorilla/mux/commits/65ec7248c53f499f6b480655e019e0b9d7a6ce11/comments,3b8d187c1a29a526eb08c58038faed8c403d5a25,https://api.github.com/repos/gorilla/mux/git/trees/3b8d187c1a29a526eb08c58038faed8c403d5a25,11,0,11,18544,19864447,2017-11-29 00:00:09+00:00,2017-11-29 00:00:09+00:00
4a3d4f3dd2a7b32b26dc262a143440e75767f94d,"[bugfix] Fix method subrouter handler matching (#300) (#317)

* Test method-based subrouters for multiple matching paths

* Pass TestMethodsSubrouter

* Change http.Method* constants to string literals
- Make compatible with Go v1.5

* Make TestMethodsSubrouter stateless and concurrent

* Remove t.Run and break up tests for concurrency

* Use backticks to remove quote escaping

* Remove global method handlers and HTTP method constants",https://api.github.com/repos/gorilla/mux/commits/4a3d4f3dd2a7b32b26dc262a143440e75767f94d,https://github.com/gorilla/mux/commit/4a3d4f3dd2a7b32b26dc262a143440e75767f94d,https://api.github.com/repos/gorilla/mux/commits/4a3d4f3dd2a7b32b26dc262a143440e75767f94d/comments,16eb61ccd46508b37b5ec8001bce6d5b1193787e,https://api.github.com/repos/gorilla/mux/git/trees/16eb61ccd46508b37b5ec8001bce6d5b1193787e,314,0,314,8432061,58618,2017-11-28 19:51:17+00:00,2017-11-28 19:51:17+00:00
2d5fef06b891c971b14aa6f71ca5ab6c03a36e0e,"[docs] fix outdated UseEncodedPath method docs (#314)

https://github.com/gorilla/mux/pull/306 changed UseEncodedPath to use native go encoded path handling so cautions in it's docs are no longer applicable.",https://api.github.com/repos/gorilla/mux/commits/2d5fef06b891c971b14aa6f71ca5ab6c03a36e0e,https://github.com/gorilla/mux/commit/2d5fef06b891c971b14aa6f71ca5ab6c03a36e0e,https://api.github.com/repos/gorilla/mux/commits/2d5fef06b891c971b14aa6f71ca5ab6c03a36e0e/comments,dfab7c2ca45b2642242645019ff30aa6c420668e,https://api.github.com/repos/gorilla/mux/git/trees/dfab7c2ca45b2642242645019ff30aa6c420668e,0,4,4,2335774,18544,2017-11-09 03:54:02+00:00,2017-11-09 03:54:02+00:00
7f08801859139f86dfafd1c296e2cba9a80d292e,MatchErr is set to ErrNotFound if NotFoundHandler is used (#311),https://api.github.com/repos/gorilla/mux/commits/7f08801859139f86dfafd1c296e2cba9a80d292e,https://github.com/gorilla/mux/commit/7f08801859139f86dfafd1c296e2cba9a80d292e,https://api.github.com/repos/gorilla/mux/commits/7f08801859139f86dfafd1c296e2cba9a80d292e/comments,941d4cbd6924923c6069fe6aa5191d01e69c2488,https://api.github.com/repos/gorilla/mux/git/trees/941d4cbd6924923c6069fe6aa5191d01e69c2488,106,43,149,969721,58618,2017-11-05 17:23:20+00:00,2017-11-05 17:23:20+00:00
9f48112f18a17f59ef17cfd7eea0d8c955504ebc,"[docs] Document router.Match (#313)

* Document router.Match

The return values are getting confusing. Hopefully this helps.

* Simplify some language.

* Remove double the",https://api.github.com/repos/gorilla/mux/commits/9f48112f18a17f59ef17cfd7eea0d8c955504ebc,https://github.com/gorilla/mux/commit/9f48112f18a17f59ef17cfd7eea0d8c955504ebc,https://api.github.com/repos/gorilla/mux/commits/9f48112f18a17f59ef17cfd7eea0d8c955504ebc/comments,80309347993384ea65cda7d5b66a312d9448d461,https://api.github.com/repos/gorilla/mux/git/trees/80309347993384ea65cda7d5b66a312d9448d461,11,1,12,58618,18544,2017-11-05 04:08:26+00:00,2017-11-05 04:08:26+00:00
bc452d92e321dc63d7b1190f9627ecd950ef1899,"[build] Allow tip failures (#312)

[build] Allow tip failures",https://api.github.com/repos/gorilla/mux/commits/bc452d92e321dc63d7b1190f9627ecd950ef1899,https://github.com/gorilla/mux/commit/bc452d92e321dc63d7b1190f9627ecd950ef1899,https://api.github.com/repos/gorilla/mux/commits/bc452d92e321dc63d7b1190f9627ecd950ef1899/comments,d1c0e807d374e81868be6454d789dff037efefcf,https://api.github.com/repos/gorilla/mux/git/trees/d1c0e807d374e81868be6454d789dff037efefcf,2,0,2,18544,19864447,2017-11-04 20:51:27+00:00,2017-11-04 20:51:27+00:00
7625a85c14e615274a4ee4bc8654f72310a563e4,.travis.yml: Remove versions < go1.5 from build matrix,https://api.github.com/repos/gorilla/mux/commits/7625a85c14e615274a4ee4bc8654f72310a563e4,https://github.com/gorilla/mux/commit/7625a85c14e615274a4ee4bc8654f72310a563e4,https://api.github.com/repos/gorilla/mux/commits/7625a85c14e615274a4ee4bc8654f72310a563e4/comments,a92c462d57607d40b7d2c45ebe8f5e603b266e43,https://api.github.com/repos/gorilla/mux/git/trees/a92c462d57607d40b7d2c45ebe8f5e603b266e43,0,3,3,58618,19864447,2017-10-20 03:47:00+00:00,2017-10-20 03:47:00+00:00
c9183aaddd2672bdebcc2d2192ed9c788b4af1e8,"use req.URL.EscapedPath() instead of getPath(req) (#306)

This change drops support of go < 1.5. go1.5 has been officially
unsupported since go1.7 was released 2016/08/15.",https://api.github.com/repos/gorilla/mux/commits/c9183aaddd2672bdebcc2d2192ed9c788b4af1e8,https://github.com/gorilla/mux/commit/c9183aaddd2672bdebcc2d2192ed9c788b4af1e8,https://api.github.com/repos/gorilla/mux/commits/c9183aaddd2672bdebcc2d2192ed9c788b4af1e8/comments,b32d583a1c79ffdb5b9993d28d22c1259e6f603d,https://api.github.com/repos/gorilla/mux/git/trees/b32d583a1c79ffdb5b9993d28d22c1259e6f603d,4,27,31,54649,58618,2017-10-20 03:46:20+00:00,2017-10-20 03:46:20+00:00
10490f55fae320638e3418054ae58b3ab0ec2e98,"GetQueryTemplates and GetQueryRegexp extraction (#304)

Developers can now extract the query templates and regexps
from a router as lists of combined query pairs.",https://api.github.com/repos/gorilla/mux/commits/10490f55fae320638e3418054ae58b3ab0ec2e98,https://github.com/gorilla/mux/commit/10490f55fae320638e3418054ae58b3ab0ec2e98,https://api.github.com/repos/gorilla/mux/commits/10490f55fae320638e3418054ae58b3ab0ec2e98/comments,cae497a729f4acf44902f34717a0be42514ae7f0,https://api.github.com/repos/gorilla/mux/git/trees/cae497a729f4acf44902f34717a0be42514ae7f0,394,260,654,154348,58618,2017-10-20 01:19:04+00:00,2017-10-20 01:19:04+00:00
9bd9ff2d1d2a0660d35050674f2c3112547997af,Added 1.9 build step (#303),https://api.github.com/repos/gorilla/mux/commits/9bd9ff2d1d2a0660d35050674f2c3112547997af,https://github.com/gorilla/mux/commit/9bd9ff2d1d2a0660d35050674f2c3112547997af,https://api.github.com/repos/gorilla/mux/commits/9bd9ff2d1d2a0660d35050674f2c3112547997af/comments,75fefd35ac1848293a501a3f9761a620125a2f50,https://api.github.com/repos/gorilla/mux/git/trees/75fefd35ac1848293a501a3f9761a620125a2f50,1,0,1,7308278,58618,2017-10-10 21:54:56+00:00,2017-10-10 21:54:56+00:00
bdd5a5a1b0b489d297b73eb62b5f6328df198bfc,"Fix WriteHeader in TestA301ResponseWriter. (#301)

WriteHeader did only set status field for a local copy that was discared
upon return.",https://api.github.com/repos/gorilla/mux/commits/bdd5a5a1b0b489d297b73eb62b5f6328df198bfc,https://github.com/gorilla/mux/commit/bdd5a5a1b0b489d297b73eb62b5f6328df198bfc,https://api.github.com/repos/gorilla/mux/commits/bdd5a5a1b0b489d297b73eb62b5f6328df198bfc/comments,9f3db9130195405cce70a650e538177afc8f9d87,https://api.github.com/repos/gorilla/mux/git/trees/9f3db9130195405cce70a650e538177afc8f9d87,3,3,6,3111805,58618,2017-10-08 21:49:13+00:00,2017-10-08 21:49:13+00:00
3f19343c7d9ce75569b952758bd236af94956061,[docs] Document evaluation order for routes (#297),https://api.github.com/repos/gorilla/mux/commits/3f19343c7d9ce75569b952758bd236af94956061,https://github.com/gorilla/mux/commit/3f19343c7d9ce75569b952758bd236af94956061,https://api.github.com/repos/gorilla/mux/commits/3f19343c7d9ce75569b952758bd236af94956061/comments,182341221a43f7fa5cabd8bd35a1e7218450ce5c,https://api.github.com/repos/gorilla/mux/git/trees/182341221a43f7fa5cabd8bd35a1e7218450ce5c,8,0,8,1052311,18544,2017-09-22 20:54:14+00:00,2017-09-22 20:54:14+00:00
24fca303ac6da784b9e8269f724ddeb0b2eea5e7,[docs] README.md: add missing `.` (#292),https://api.github.com/repos/gorilla/mux/commits/24fca303ac6da784b9e8269f724ddeb0b2eea5e7,https://github.com/gorilla/mux/commit/24fca303ac6da784b9e8269f724ddeb0b2eea5e7,https://api.github.com/repos/gorilla/mux/commits/24fca303ac6da784b9e8269f724ddeb0b2eea5e7/comments,331d727460c90e6ba73b143aa8e3860907a4c414,https://api.github.com/repos/gorilla/mux/git/trees/331d727460c90e6ba73b143aa8e3860907a4c414,1,1,2,870638,18544,2017-09-05 17:10:44+00:00,2017-09-05 17:10:44+00:00
bb285ea687c5c77bb6935fdb2402b121d8efcbec,[docs] Fix missing space in docstring (#289),https://api.github.com/repos/gorilla/mux/commits/bb285ea687c5c77bb6935fdb2402b121d8efcbec,https://github.com/gorilla/mux/commit/bb285ea687c5c77bb6935fdb2402b121d8efcbec,https://api.github.com/repos/gorilla/mux/commits/bb285ea687c5c77bb6935fdb2402b121d8efcbec/comments,9c74cb92a2bb8db8c712294ff3c9aeead11e5264,https://api.github.com/repos/gorilla/mux/git/trees/9c74cb92a2bb8db8c712294ff3c9aeead11e5264,1,1,2,18544,19864447,2017-08-30 20:57:41+00:00,2017-08-30 20:57:41+00:00
a659b61323b075cb38ad03aa43749e52eb4948e0,Fix #271:  Return 405 instead of 404 when request method doesn't match the route,https://api.github.com/repos/gorilla/mux/commits/a659b61323b075cb38ad03aa43749e52eb4948e0,https://github.com/gorilla/mux/commit/a659b61323b075cb38ad03aa43749e52eb4948e0,https://api.github.com/repos/gorilla/mux/commits/a659b61323b075cb38ad03aa43749e52eb4948e0/comments,7cccb4ee713ef63551c8b00467f89bfbe78b566c,https://api.github.com/repos/gorilla/mux/git/trees/7cccb4ee713ef63551c8b00467f89bfbe78b566c,89,7,96,-1,58618,2017-08-30 05:39:17+00:00,2017-08-30 05:39:17+00:00
ac112f7d75a0714af1bd86ab17749b31f7809640,Prefer scheme on child route when building URLs.,https://api.github.com/repos/gorilla/mux/commits/ac112f7d75a0714af1bd86ab17749b31f7809640,https://github.com/gorilla/mux/commit/ac112f7d75a0714af1bd86ab17749b31f7809640,https://api.github.com/repos/gorilla/mux/commits/ac112f7d75a0714af1bd86ab17749b31f7809640/comments,e58c7a4e90524e13ec48f5cd52fe595007f592a1,https://api.github.com/repos/gorilla/mux/git/trees/e58c7a4e90524e13ec48f5cd52fe595007f592a1,12,1,13,1060711,58618,2017-07-03 15:07:09+00:00,2017-07-04 07:43:45+00:00
37b3a6cace5ebe92c9b1494fab04d5e7767b271b,Use scheme from parent router when building URLs.,https://api.github.com/repos/gorilla/mux/commits/37b3a6cace5ebe92c9b1494fab04d5e7767b271b,https://github.com/gorilla/mux/commit/37b3a6cace5ebe92c9b1494fab04d5e7767b271b,https://api.github.com/repos/gorilla/mux/commits/37b3a6cace5ebe92c9b1494fab04d5e7767b271b/comments,3c616419d7dc09af9c1124074b1e5ea0573a8c0a,https://api.github.com/repos/gorilla/mux/git/trees/3c616419d7dc09af9c1124074b1e5ea0573a8c0a,34,5,39,1060711,58618,2017-06-30 14:51:05+00:00,2017-07-04 07:43:45+00:00
8c683ee571b6ee7ffc9f1cafd13103c422e71cbf,Fix typo,https://api.github.com/repos/gorilla/mux/commits/8c683ee571b6ee7ffc9f1cafd13103c422e71cbf,https://github.com/gorilla/mux/commit/8c683ee571b6ee7ffc9f1cafd13103c422e71cbf,https://api.github.com/repos/gorilla/mux/commits/8c683ee571b6ee7ffc9f1cafd13103c422e71cbf/comments,2916d2083272b046aff29e660356be03809d8eed,https://api.github.com/repos/gorilla/mux/git/trees/2916d2083272b046aff29e660356be03809d8eed,1,1,2,6331106,58618,2017-06-21 21:27:26+00:00,2017-06-21 22:07:33+00:00
18fca31550181693b3a834a15b74b564b3605876,"Add test and fix for escaped query values.

Reproduces and fixes #238.",https://api.github.com/repos/gorilla/mux/commits/18fca31550181693b3a834a15b74b564b3605876,https://github.com/gorilla/mux/commit/18fca31550181693b3a834a15b74b564b3605876,https://api.github.com/repos/gorilla/mux/commits/18fca31550181693b3a834a15b74b564b3605876/comments,09fc17c1fbd9ae119ae1b2f38b13fddbf757b466,https://api.github.com/repos/gorilla/mux/git/trees/09fc17c1fbd9ae119ae1b2f38b13fddbf757b466,12,2,14,1060711,58618,2017-05-30 19:55:47+00:00,2017-06-02 19:31:40+00:00
c7a138dbc1778cafd4aaddb7ce7975a5f3649a49,Update docs.,https://api.github.com/repos/gorilla/mux/commits/c7a138dbc1778cafd4aaddb7ce7975a5f3649a49,https://github.com/gorilla/mux/commit/c7a138dbc1778cafd4aaddb7ce7975a5f3649a49,https://api.github.com/repos/gorilla/mux/commits/c7a138dbc1778cafd4aaddb7ce7975a5f3649a49/comments,f3bf07268b536c854e282a92a35c56c08a6b9efc,https://api.github.com/repos/gorilla/mux/git/trees/f3bf07268b536c854e282a92a35c56c08a6b9efc,13,9,22,1060711,58618,2017-05-30 19:53:16+00:00,2017-06-02 19:31:40+00:00
f9aa23a02ba450e8ded2b1cb2ac8b4cd5a8bb123,Add tests for support for queries in URL reversing.,https://api.github.com/repos/gorilla/mux/commits/f9aa23a02ba450e8ded2b1cb2ac8b4cd5a8bb123,https://github.com/gorilla/mux/commit/f9aa23a02ba450e8ded2b1cb2ac8b4cd5a8bb123,https://api.github.com/repos/gorilla/mux/commits/f9aa23a02ba450e8ded2b1cb2ac8b4cd5a8bb123/comments,ec24ce16538d297f9b77960a3d470f46345410ed,https://api.github.com/repos/gorilla/mux/git/trees/ec24ce16538d297f9b77960a3d470f46345410ed,25,0,25,-1,58618,2017-02-21 10:00:54+00:00,2017-06-02 19:31:40+00:00
9c9af153a18415409f478fe09658a3af59366515,Add support for queries in URL reversing.,https://api.github.com/repos/gorilla/mux/commits/9c9af153a18415409f478fe09658a3af59366515,https://github.com/gorilla/mux/commit/9c9af153a18415409f478fe09658a3af59366515,https://api.github.com/repos/gorilla/mux/commits/9c9af153a18415409f478fe09658a3af59366515/comments,cd7846b4bc6d19e6bf8b2dae7addb44426d1b0e2,https://api.github.com/repos/gorilla/mux/git/trees/cd7846b4bc6d19e6bf8b2dae7addb44426d1b0e2,15,3,18,-1,58618,2017-02-19 16:05:42+00:00,2017-06-02 19:31:40+00:00
043ee6597c29786140136a5747b6a886364f5282,"Update Walking Routes Section

Fixed invalid method chaining.",https://api.github.com/repos/gorilla/mux/commits/043ee6597c29786140136a5747b6a886364f5282,https://github.com/gorilla/mux/commit/043ee6597c29786140136a5747b6a886364f5282,https://api.github.com/repos/gorilla/mux/commits/043ee6597c29786140136a5747b6a886364f5282/comments,a555b915a11a2aea6d13f854398749dea5a29b6e,https://api.github.com/repos/gorilla/mux/git/trees/a555b915a11a2aea6d13f854398749dea5a29b6e,3,3,6,299126,58618,2017-05-24 00:31:38+00:00,2017-05-24 01:01:04+00:00
59ce66852b697ee9168e885e69857d678847633d,"Fix invalid example code

In the ""List Routes"" example code, `.HandleFunc` was being called on a `*mux.Route` rather than `*mux.Router`. Updated the example code to work :)",https://api.github.com/repos/gorilla/mux/commits/59ce66852b697ee9168e885e69857d678847633d,https://github.com/gorilla/mux/commit/59ce66852b697ee9168e885e69857d678847633d,https://api.github.com/repos/gorilla/mux/commits/59ce66852b697ee9168e885e69857d678847633d/comments,7311a3bfd576412a388dd14d140c6a6cc7f95192,https://api.github.com/repos/gorilla/mux/git/trees/7311a3bfd576412a388dd14d140c6a6cc7f95192,3,3,6,299126,58618,2017-05-24 00:19:48+00:00,2017-05-24 01:01:04+00:00
85b8c203a414fa3650401cd5c6aa926dd1e275d9,"Removing half of conflict marker (#268)

Looks like there was just part of a conflict marker in the README file, so I figured I'd remove it.",https://api.github.com/repos/gorilla/mux/commits/85b8c203a414fa3650401cd5c6aa926dd1e275d9,https://github.com/gorilla/mux/commit/85b8c203a414fa3650401cd5c6aa926dd1e275d9,https://api.github.com/repos/gorilla/mux/commits/85b8c203a414fa3650401cd5c6aa926dd1e275d9/comments,8310abbc07eda4477e4e86cf3ba9376b00c85b8f,https://api.github.com/repos/gorilla/mux/git/trees/8310abbc07eda4477e4e86cf3ba9376b00c85b8f,0,2,2,63919,18544,2017-05-23 02:46:13+00:00,2017-05-23 02:46:13+00:00
456bcfa82d672db7cae587c9b541463f65bc2718,Update README with example for Router.Walk,https://api.github.com/repos/gorilla/mux/commits/456bcfa82d672db7cae587c9b541463f65bc2718,https://github.com/gorilla/mux/commit/456bcfa82d672db7cae587c9b541463f65bc2718,https://api.github.com/repos/gorilla/mux/commits/456bcfa82d672db7cae587c9b541463f65bc2718/comments,abd289c80e25649d3321d8e2021ce42a42030cb0,https://api.github.com/repos/gorilla/mux/git/trees/abd289c80e25649d3321d8e2021ce42a42030cb0,33,1,34,4267425,58618,2017-05-20 00:30:49+00:00,2017-05-22 15:17:48+00:00
4d814f7650d4fb90c7f13da96d37831f6c11f86e,"Update ancestors parameter for WalkFunc for matcher subrouters

Fixes #263",https://api.github.com/repos/gorilla/mux/commits/4d814f7650d4fb90c7f13da96d37831f6c11f86e,https://github.com/gorilla/mux/commit/4d814f7650d4fb90c7f13da96d37831f6c11f86e,https://api.github.com/repos/gorilla/mux/commits/4d814f7650d4fb90c7f13da96d37831f6c11f86e/comments,576e6457854e70d9a7314e91682678db397d9f0f,https://api.github.com/repos/gorilla/mux/git/trees/576e6457854e70d9a7314e91682678db397d9f0f,23,4,27,4267425,58618,2017-05-19 18:22:54+00:00,2017-05-22 15:17:48+00:00
a322b2c2ecff2decd1b67fe1fa472ad779e9ae0f,"Update Walk to match all subrouters

Matches all routes instead of just routes with paths.

Fixes #261",https://api.github.com/repos/gorilla/mux/commits/a322b2c2ecff2decd1b67fe1fa472ad779e9ae0f,https://github.com/gorilla/mux/commit/a322b2c2ecff2decd1b67fe1fa472ad779e9ae0f,https://api.github.com/repos/gorilla/mux/commits/a322b2c2ecff2decd1b67fe1fa472ad779e9ae0f/comments,a93831a1a139359d5a5217d2194f8638cdf8abbf,https://api.github.com/repos/gorilla/mux/git/trees/a93831a1a139359d5a5217d2194f8638cdf8abbf,28,4,32,4267425,58618,2017-05-19 18:32:53+00:00,2017-05-21 21:35:07+00:00
bcd8bc72b08df0f70df986b97f95590779502d31,"Support building URLs with non-http schemes. (#260)

* Move misplaced tests and fix comments.

* Support building URLs with non-http schemes.

- Capture first scheme configured for a route for use when building
  URLs.
- Add new Route.URLScheme method similar to URLHost and URLPath.
- Update Route.URLHost and Route.URL to use the captured scheme if
  present.

* Remove Route.URLScheme method.

* Remove UTF-8 BOM.",https://api.github.com/repos/gorilla/mux/commits/bcd8bc72b08df0f70df986b97f95590779502d31,https://github.com/gorilla/mux/commit/bcd8bc72b08df0f70df986b97f95590779502d31,https://api.github.com/repos/gorilla/mux/commits/bcd8bc72b08df0f70df986b97f95590779502d31/comments,b5f3a0b1ef7be3facc144e58c7078a57cd6ce31e,https://api.github.com/repos/gorilla/mux/git/trees/b5f3a0b1ef7be3facc144e58c7078a57cd6ce31e,167,84,251,1060711,18544,2017-05-21 04:50:13+00:00,2017-05-21 04:50:13+00:00
